,Date,Station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Average
148,28-05-2018,Annan,28.08333333,0.310833333,2.891666667,11.7125,14.525,34.75416667,53.5,26.95833333,0.108333333,82.08333333,2.929166667,131.2916667,132.5416667,2.033333333,1.441666667,36
149,29-05-2018,Annan,28.70833333,0.274583333,2.416666667,9.35,11.67916667,36.27083333,46.41666667,30.66666667,0,75.58333333,4.325,177.4166667,177.5958333,2.179166667,1.725,41
150,30-05-2018,Annan,29.5,0.219583333,3.0125,8.1125,11.18333333,24.58333333,41.41666667,24.58333333,75.75,3.670833333,1.929166667,190.75,2.3875,2.075,28.875,30
151,31-05-2018,Annan,1.845833333,0.100833333,9.520833333,11.90833333,41.97916667,66.125,0.016666667,66.125,3.125,1.945833333,78.92083333,3.245833333,1.3375,28.66666667,1.879166667,22
152,01-06-2018,Annan,0.266666667,1.175,12.2375,47.95833333,68.70833333,0,70.83333333,40,2.0125,182.9166667,179.7583333,1.108333333,28.375,1.875,0.2625,43
153,02-06-2018,Annan,0.093333333,9.758333333,37.27916667,71.08333333,0,74.41666667,1.004166667,74.41666667,114.3708333,98.27083333,3.516666667,28.41666667,1.841666667,0.235,0.069583333,35
154,03-06-2018,Annan,2.020833333,10.95,61.58333333,0,74.08333333,3,1.916666667,30,144.5416667,2.845833333,1.283333333,1.875,0.283333333,0.08375,1.6375,23
155,04-06-2018,Annan,10.5375,35.41666667,57.54166667,0,76.08333333,3.5375,1.954166667,35.375,124.1541667,2.675,1.170833333,1.808333333,0.204166667,0.095,1.570833333,24
156,05-06-2018,Annan,8.891666667,33.92916667,0,76.625,1.583333333,1.920833333,149.6,19.20833333,2.854166667,1.308333333,29.75,0.285833333,0.147916667,1.029166667,9.116666667,23
157,06-06-2018,Annan,10.12083333,21.66666667,73,3.083333333,1.975,237.5,238.0833333,23.75,1.183333333,31.25,1.775,0.305833333,2.625,12.87083333,15.575,45
158,07-06-2018,Annan,26.23333333,0,4.45,2.075,169.4583333,169,2.4875,69,29.54166667,1.75,0.37375,4.116666667,12.70416667,16.94166667,17.22083333,36
159,08-06-2018,Annan,11.5,80.08333333,2.083333333,159.6666667,166.125,2.716666667,2.470833333,27.16666667,1.758333333,0.274166667,0.175833333,10.93333333,13.71666667,19.37916667,9.791666667,34
160,09-06-2018,Annan,3.066666667,1.620833333,165.5833333,158.2083333,2.341666667,2.166666667,28.75,21.66666667,0.15375,0.0525,1.266666667,6.25,26.83333333,8.125,2.783333333,29
161,10-06-2018,Annan,84.20833333,1.754166667,238.375,3.125,2.645833333,29.70833333,2.925,29.70833333,0.05625,1.608333333,4.254166667,27.25,44.79166667,12,1.166666667,33
162,11-06-2018,Annan,81.375,1.670833333,235.5833333,3.991666667,3.620833333,27.75,1.754166667,27.75,0.100833333,1.1875,7.916666667,30.54583333,39.33333333,10.625,3.066666667,32
163,12-06-2018,Annan,88.25,1.845833333,234.0416667,2.9625,2.716666667,28.125,1.875,28.125,0.257083333,2.504166667,11.5,37.70833333,44.70833333,20.95833333,1.25,34
164,13-06-2018,Annan,84.20833333,2.141666667,165.7083333,2.15,1.75,26.29166667,1.754166667,26.29166667,0.3825,3.1625,14.34166667,22.83333333,32.75,9.333333333,1.566666667,27
165,14-06-2018,Annan,89.875,2.1375,156.2083333,3.495833333,3.358333333,27.45833333,1.770833333,27.45833333,0.421666667,2.85,16.36666667,26.04166667,44.04166667,10.79166667,0,28
166,15-06-2018,Annan,85.20833333,2.183333333,165.0833333,3.316666667,3.266666667,29.20833333,1.775,29.20833333,0.277083333,2.5125,13.4,23.25416667,47.41666667,14.70833333,0,29
167,16-06-2018,Annan,76.16666667,2.05,153.6666667,2.675,2.429166667,28.91666667,1.85,28.91666667,0.10625,1.595833333,8.775,36.12916667,49.625,19.04166667,0,28
168,17-06-2018,Annan,79.20833333,1.958333333,165.9583333,1.883333333,1.225,29.25,1.8,29.25,0.279583333,3.558333333,10.37916667,24.5,47.5,12.5,0,28
169,18-06-2018,Annan,75.83333333,2.066666667,161.0416667,2.341666667,2.095833333,27.20833333,1.758333333,27.20833333,0.393333333,4.020833333,16.27916667,23.70833333,47.75,15.95833333,1.366666667,28
170,19-06-2018,Annan,87.58333333,2.1375,162.3333333,2.904166667,2.579166667,26.41666667,1.720833333,26.41666667,0.089583333,1.55,5.7,40.16666667,35.75,9.166666667,5.141666667,28
171,20-06-2018,Annan,88.33333333,1.8375,175.75,3.629166667,3.275,25.875,1.825,25.875,0.539583333,4.5,18.78333333,27.54583333,35.29166667,11.41666667,1.091666667,29
172,21-06-2018,Annan,89.75,2.358333333,158.7916667,1.9625,1.804166667,27.95833333,1.754166667,27.95833333,0.323333333,4.133333333,13.89583333,18.99166667,39.91666667,13,0.575,27
173,22-06-2018,Annan,82.70833333,2.075,169.25,2.925,2.804166667,28.04166667,1.745833333,28.04166667,0.18375,3.004166667,10.95416667,17.60416667,46.33333333,15.29166667,1.041666667,28
174,23-06-2018,Annan,83.58333333,1.916666667,165.8333333,2.770833333,2.720833333,29.58333333,1.733333333,29.58333333,0.131666667,2.725,7.679166667,17.50416667,47.33333333,14.54166667,0,28
175,24-06-2018,Annan,73.58333333,1.85,172.6666667,3.020833333,2.845833333,29.875,1.754166667,29.875,0.130833333,1.441666667,8.629166667,21.02916667,51.08333333,18.33333333,0,28
176,25-06-2018,Annan,74.41666667,1.870833333,189.2916667,2.791666667,2.5625,30.16666667,1.75,30.16666667,0.30125,2.35,9.116666667,19.89166667,57.375,25.08333333,0,30
177,26-06-2018,Annan,73.75,2.029166667,193.9583333,2.775,2.575,30.125,1.779166667,30.125,0.19625,3.420833333,10.15,18.70416667,49.625,21.45833333,0.233333333,30
178,27-06-2018,Annan,72.75,1.975,184.2916667,2.191666667,1.870833333,29.83333333,1.804166667,29.83333333,0.121666667,2.341666667,7.9125,31.3375,58.29166667,24.25,0,30
179,28-06-2018,Annan,76.16666667,1.933333333,206.8333333,2.8625,1.179166667,30.25,1.729166667,30.25,0.2125,1.833333333,9.704166667,23.5,55.5,17.45833333,0,31
180,29-06-2018,Annan,70.79166667,1.9375,174.2916667,3.045833333,2.633333333,30.91666667,1.833333333,30.91666667,0.155416667,3.166666667,11.4375,20.98333333,48.83333333,14.91666667,0,28
181,30-06-2018,Annan,69.25,1.979166667,131.7916667,2.395833333,1.929166667,30.70833333,1.779166667,30.70833333,0.072916667,1.55,6.341666667,26.89166667,45.58333333,15.125,0,25
182,01-07-2018,Annan,70.91666667,1.841666667,235.9166667,2.05,1.545833333,30.16666667,1.729166667,30.16666667,0.040833333,1.733333333,4.541666667,28.4125,39.16666667,15.125,0,31
183,02-07-2018,Annan,73.66666667,1.75,220.3791667,2.025,1.395833333,30.20833333,1.758333333,30.20833333,0.058333333,2.233333333,5.75,30.52916667,40.66666667,19.04166667,0,31
184,03-07-2018,Annan,73.20833333,1.795833333,204.9166667,1.8875,1.179166667,30.54166667,1.758333333,30.54166667,0.055,0.833333333,6.1875,33.33333333,46.95833333,20.83333333,0,31
185,04-07-2018,Annan,73.16666667,1.8,186.25,2.475,1.35,30.5,1.8,30.5,0.145416667,2.191666667,9.691666667,31.38333333,46.54166667,19.75,0.225,30
186,05-07-2018,Annan,74.25,1.933333333,204.5416667,1.833333333,1.15,29.875,1.825,29.875,0.2775,3.6875,11.79583333,21.4375,51.625,25.5,0,31
187,06-07-2018,Annan,76.54166667,2.083333333,164.2083333,2.1,1.8875,30.375,1.720833333,30.375,0.189583333,3.408333333,8.695833333,21.325,31.70833333,10.5,0,26
188,07-07-2018,Annan,71.625,1.9,196.7916667,2.304166667,2.154166667,30.33333333,1.745833333,30.33333333,0.087916667,2.641666667,5.745833333,21.35,29,12.625,0,28
189,08-07-2018,Annan,74.29166667,1.8375,194.5833333,1.8375,1.4,30.54166667,1.745833333,30.54166667,0.109583333,1.158333333,5.979166667,20.29166667,33,17.20833333,0,28
190,09-07-2018,Annan,71.125,1.85,201.0416667,1.958333333,1.441666667,30.45833333,1.7375,30.45833333,0.219166667,2.1375,7.716666667,19.5375,33.25,12.75,0,28
191,10-07-2018,Annan,71.45833333,1.941666667,212.7916667,2.3875,2.004166667,30.83333333,1.6875,30.83333333,0.057083333,0.529166667,3,21.375,31.54166667,8.166666667,0,28
192,11-07-2018,Annan,70.58333333,1.716666667,235.8333333,2.420833333,2.2125,30.625,1.725,30.625,0.179583333,2.454166667,5.45,16.075,32.08333333,11.875,0,30
193,12-07-2018,Annan,70.125,1.879166667,215.875,2.4125,2.175,30.33333333,1.729166667,30.33333333,0.1675,2.966666667,5.254166667,16.34166667,30.70833333,8.666666667,0.008333333,28
194,13-07-2018,Annan,69.95833333,1.875,202.8333333,2.333333333,2.154166667,30.20833333,1.695833333,30.20833333,0.180416667,3.608333333,6.579166667,18.6625,32.20833333,10.16666667,0.133333333,28
195,14-07-2018,Annan,72.70833333,1.870833333,181.0416667,2.529166667,2.366666667,29.5,1.720833333,29.5,0.11875,2.733333333,8.225,19.11666667,29,8.208333333,0.066666667,26
196,15-07-2018,Annan,76.20833333,1.816666667,161.3333333,2.325,2.154166667,30.20833333,1.7375,30.20833333,0.29375,3.045833333,10.06666667,17.09166667,41.20833333,15.33333333,0,27
197,16-07-2018,Annan,73.70833333,2.025,166.75,2.2875,2.058333333,30.58333333,1.7375,30.58333333,0.182083333,4.05,7.570833333,16.54583333,38.25,14.5,0,27
198,17-07-2018,Annan,70.20833333,1.908333333,199.7916667,2.129166667,1.8625,29.04166667,1.770833333,29.04166667,0.470416667,5.729166667,14.60833333,14.2375,41.375,15.70833333,1.225,29
199,18-07-2018,Annan,78.83333333,2.2375,148.5833333,1.204166667,0.979166667,29.625,1.804166667,29.625,0.2625,4.279166667,10.64583333,15.55416667,41.58333333,13.5,0.1,26
200,19-07-2018,Annan,76.83333333,2.054166667,172.4166667,1.541666667,1.208333333,29.79166667,1.870833333,29.79166667,0.113333333,4.4125,8.5375,30.07083333,48.625,21.125,0,29
201,20-07-2018,Annan,78.25,1.966666667,220.7083333,1.725,1.029166667,30.33333333,1.7625,30.33333333,0.24625,2.9625,11.99166667,29.60833333,58.125,24.04166667,0.008333333,33
202,21-07-2018,Annan,75.70833333,2.0125,163.0416667,2.170833333,1.879166667,28,1.791666667,28,0.091666667,2.275,9.225,22.52083333,36.45833333,9.708333333,0.266666667,26
203,22-07-2018,Annan,81.625,1.879166667,117.0416667,1.929166667,1.4625,29.5,1.783333333,29.5,0.143333333,2.408333333,8.7875,32.92083333,44.33333333,14.125,0.016666667,25
204,23-07-2018,Annan,73.95833333,1.9375,188.75,1.925,1.1875,28.20833333,1.870833333,28.20833333,0.2175,3.075,14.34583333,22.89583333,46.25,16.66666667,4.441666667,29
205,24-07-2018,Annan,79.91666667,2.0875,165.9291667,1.566666667,1.054166667,26.70833333,1.825,26.70833333,0.250416667,3.554166667,14.52916667,28.47916667,34.79166667,14.54166667,2.766666667,27
206,25-07-2018,Annan,83.75,2.079166667,143.1416667,1.45,0.970833333,28.41666667,1.795833333,28.41666667,0.17375,2.125,10.675,27.375,34.625,13.91666667,0.008333333,26
207,26-07-2018,Annan,76.20833333,1.958333333,213.375,1.733333333,1.258333333,29.25,1.770833333,29.25,0.14625,2.783333333,8.2125,24.9125,37.125,11.45833333,0,30
208,27-07-2018,Annan,72.95833333,1.916666667,177.4,1.45,1.125,28.58333333,1.8125,28.58333333,0.187083333,3.7125,10.84166667,26.9125,46.375,16.375,0,28
209,28-07-2018,Annan,73.58333333,2.004166667,191.2916667,1.408333333,1.025,29.70833333,1.879166667,29.70833333,0.145833333,1.366666667,9.575,34.03333333,50.45833333,27,0,31
210,29-07-2018,Annan,75.08333333,2.025,206.9208333,1.983333333,1.3,30.25,1.804166667,30.25,0.2225,1.295833333,11.19583333,41.75,66.70833333,29.04166667,0,34
211,30-07-2018,Annan,72.25,2.045833333,148.95,2.125,1.633333333,28.29166667,1.841666667,28.29166667,0.152083333,2.233333333,11.64583333,26.1875,56.29166667,29.16666667,0.108333333,28
212,31-07-2018,Annan,84.25,1.995833333,83.79166667,2.025,1.195833333,28.41666667,1.825,28.41666667,0.095,4.054166667,7.079166667,18.62083333,49.83333333,13.29166667,0.183333333,22
213,01-08-2018,Annan,80.91666667,1.9125,86.85833333,4.945833333,1.429166667,25.5,1.725,25.5,0.08625,0.866666667,5.691666667,26.20833333,32.125,11.54166667,3.8,21
214,02-08-2018,Annan,89.5,1.804166667,265.5416667,4.7625,3.366666667,28.625,1.833333333,28.625,0.28375,1.541666667,11.32916667,35.5,60.45833333,29.79166667,0,38
215,03-08-2018,Annan,82.625,2.120833333,178.7916667,3.129166667,2.966666667,28.33333333,1.8625,28.33333333,0.417916667,2.379166667,16.07083333,30.82916667,54.95833333,26.91666667,1.358333333,31
216,04-08-2018,Annan,84.16666667,2.279166667,149.0833333,2.158333333,1.970833333,29.16666667,1.9,29.16666667,0.107916667,1.645833333,7.891666667,31.87083333,53.20833333,28.70833333,0,29
217,05-08-2018,Annan,77.45833333,2.029166667,185.9166667,1.725,1.358333333,29.125,1.925,29.125,0.089166667,2.479166667,6.741666667,32.78333333,47.66666667,31.75,0,31
218,06-08-2018,Annan,75.125,2.020833333,235.0833333,1.708333333,1.058333333,28.33333333,1.825,28.33333333,0.2175,2.566666667,10.79583333,31.16666667,46.95833333,23.95833333,0.508333333,33
219,07-08-2018,Annan,82.83333333,2.045833333,169.2916667,2.279166667,2.004166667,29,1.791666667,29,0.25,2.483333333,10.00833333,29.02916667,41.125,16.66666667,0.325,28
220,08-08-2018,Annan,80.66666667,2.041666667,177.875,2.825,2.666666667,27.5,1.829166667,27.5,0.437083333,3.541666667,17.6625,28.37916667,40.41666667,20.45833333,5.508333333,30
221,09-08-2018,Annan,82.25,2.2625,152.25,3.191666667,3.020833333,26.83333333,1.795833333,26.83333333,0.379583333,6.170833333,14.75833333,22.3625,31.54166667,13.33333333,2.075,26
222,10-08-2018,Annan,84.41666667,2.170833333,149.4583333,2.695833333,2.629166667,27.33333333,1.775,27.33333333,0.319166667,7.05,15.4625,15.65,32.83333333,13.54166667,2.016666667,26
223,11-08-2018,Annan,83.125,2.104166667,147.5416667,2.808333333,2.554166667,28.70833333,1.775,28.70833333,0.167916667,3.133333333,11.74583333,17.84166667,32.41666667,12.83333333,0.158333333,26
224,12-08-2018,Annan,77.20833333,1.945833333,169.5,2.520833333,2.316666667,29.58333333,1.783333333,29.58333333,0.158333333,3.5875,9.420833333,22.89583333,38.29166667,14.375,0,27
225,13-08-2018,Annan,74.45833333,1.945833333,188.1666667,2.0625,1.845833333,29.625,1.879166667,29.625,0.1375,3.445833333,8.308333333,22.4,36.04166667,18.79166667,0,28
226,14-08-2018,Annan,77.125,2.0125,211.25,2.05,1,29.83333333,1.820833333,29.83333333,0.167083333,2.725,8.979166667,38.03333333,53.25,28.79166667,0,33
227,15-08-2018,Annan,75.79166667,1.983333333,220.125,1.720833333,1.320833333,29.33333333,1.7625,29.33333333,0.204166667,3.229166667,10.82916667,22.775,43.33333333,17.33333333,0.033333333,31
228,16-08-2018,Annan,79.45833333,1.9625,181.8083333,1.795833333,1.345833333,29.125,1.808333333,29.125,0.250416667,4.45,10.85416667,15.45833333,39.25,13.25,0.133333333,28
229,17-08-2018,Annan,75.75,2.05,149.8333333,2.320833333,2.045833333,28.08333333,1.858333333,28.08333333,0.204166667,3.6875,12.05833333,23.725,38.04166667,12.75,0.208333333,26
230,18-08-2018,Annan,79.625,2.0625,164.75,1.5,1.041666667,28.125,1.904166667,28.125,0.136666667,1.4375,11.24166667,29.79166667,37.625,15.625,0.008333333,27
231,19-08-2018,Annan,80.33333333,2.025,182.7083333,1.625,1.2375,27.875,1.866666667,27.875,0.267083333,1.541666667,13.575,25.92083333,39.16666667,14.79166667,0.033333333,29
232,20-08-2018,Annan,77.91666667,2.120833333,151.4583333,1.679166667,1.3,28.91666667,1.8375,28.91666667,0.24625,3.066666667,11.30416667,26.52083333,42.5,18.125,0,27
233,21-08-2018,Annan,73.25,2.075,200.3291667,1.879166667,1.35,28.41666667,1.854166667,28.41666667,0.413333333,3.858333333,16.725,22.925,46.70833333,20.16666667,0.733333333,30
234,22-08-2018,Annan,78.33333333,2.275,179.3333333,1.670833333,0.983333333,29,3.175,29,0.204166667,2.183333333,10.50416667,20.64583333,67.16666667,22.29166667,0.15,30
235,23-08-2018,Annan,79.91666667,2.1375,117.3333333,2.720833333,0.941666667,27.375,1.791666667,27.375,0.302916667,2.604166667,12.54166667,13.80833333,43.875,11,0.383333333,23
236,24-08-2018,Annan,84.75,2.075,147.1666667,3.170833333,1.9625,26.29166667,1.8,26.29166667,0.197083333,4.725,11.25833333,28.80416667,34.5,14.66666667,1.533333333,26
237,25-08-2018,Annan,81.83333333,2.004166667,122.125,4.016666667,3.883333333,28.25,1.920833333,28.25,0.195416667,2.845833333,12.22083333,28.25,42.20833333,15.66666667,0,25
238,26-08-2018,Annan,74.25,2.1125,145.7916667,1.195833333,0.941666667,28.16666667,1.870833333,28.16666667,0.209166667,1.995833333,12.10833333,27.0625,38.375,15.04166667,0.4,26
239,27-08-2018,Annan,77.70833333,2.070833333,105.25,1.970833333,1.425,28.58333333,1.808333333,28.58333333,0.145416667,1.891666667,10.20416667,49.71666667,601.125,35.04166667,0.216666667,64
240,28-08-2018,Annan,81.08333333,1.954166667,252.2083333,3.2,2.183333333,28.70833333,1.85,28.70833333,0.28375,1.533333333,10.97916667,40.70833333,66.08333333,41.625,1.516666667,38
241,29-08-2018,Annan,81.04166667,2.120833333,185.2083333,1.779166667,1.541666667,28.95833333,1.858333333,28.95833333,0.227083333,3.095416667,11.16625,22.85583333,53.04166667,28.95833333,0,31
242,30-08-2018,Annan,77.33333333,2.095833333,178.4166667,2.095833333,1.966666667,27.08333333,1.8125,27.08333333,0.336666667,2.5875,15.69583333,23.29166667,45.08333333,15.54166667,0.65,29
243,31-08-2018,Annan,81.5,2.1625,131.9583333,1.608333333,1.3375,27.58333333,1.895833333,27.58333333,0.165416667,2.175,10.6125,25.3125,37.125,16.70833333,0.041666667,25
244,01-09-2018,Annan,79.16666667,2.054166667,157.5375,2.054166667,1.1625,27.5,1.829166667,27.5,0.102083333,2.141666667,8.020833333,25.28333333,36.20833333,10.875,0,26
245,02-09-2018,Annan,75.45833333,1.933333333,161.2916667,1.991666667,1.525,28.29166667,1.825,28.29166667,0.116666667,3.095833333,9.666666667,24.75416667,37.25,11.5,0,26
246,03-09-2018,Annan,71.625,1.925,177.7083333,1.729166667,1.191666667,29.04166667,1.854166667,29.04166667,0.1325,2.8875,8.720833333,31.94583333,45.79166667,19.29166667,0,29
247,04-09-2018,Annan,71.79166667,2,192.875,2.104166667,1.320833333,29.79166667,1.875,29.79166667,0.11625,1.445833333,8.6875,46,58.91666667,35.70833333,0,33
248,05-09-2018,Annan,74.20833333,1.995833333,167.6833333,1.929166667,1.175,30.41666667,1.816666667,30.41666667,0.187083333,1.545833333,9.183333333,41.20833333,57.45833333,29.45833333,0,30
249,06-09-2018,Annan,72.33333333,1.9875,178.2916667,2.045833333,1.6625,30.16666667,1.7125,30.16666667,0.14375,1.808333333,8.175,30.47916667,42.04166667,17.20833333,0,28
250,07-09-2018,Annan,72.58333333,1.858333333,243.4166667,2.479166667,1.891666667,29.625,1.766666667,29.625,0.139166667,2.2625,8.4375,28.425,39.20833333,17.45833333,0,32
251,08-09-2018,Annan,71.25,1.895833333,221.3708333,2.083333333,1.6375,29.75,1.783333333,29.75,0.072083333,1.1125,6.766666667,30.39583333,39.04166667,21.16666667,0,31
252,09-09-2018,Annan,72.83333333,1.85,216.5416667,1.9375,1.35,30.20833333,1.708333333,30.20833333,0.07125,0.7375,5.9875,38.95833333,41.20833333,19.625,0.008333333,31
253,10-09-2018,Annan,71.41666667,1.7625,280.1666667,2.2125,1.391666667,29.75,1.766666667,29.75,0.185,1.625,8.220833333,34.875,49.875,27.08333333,0.025,37
254,11-09-2018,Annan,72.25,1.945833333,215.5,2.0625,1.533333333,29.83333333,1.804166667,29.83333333,0.288333333,2.9125,13.45833333,29.05416667,56.375,27.20833333,0,33
255,12-09-2018,Annan,70.75,2.0875,213.0416667,2.1375,1.791666667,29.83333333,1.8,29.83333333,0.13625,3.058333333,8.533333333,35.5875,53.125,26.54166667,0,32
256,13-09-2018,Annan,70.08333333,1.9375,203.125,2.041666667,1.5125,29.20833333,1.845833333,29.20833333,0.087916667,0.820833333,9.1375,45.70833333,99,37.33333333,0,36
257,14-09-2018,Annan,71.08333333,1.945833333,49.99166667,3.391666667,1.308333333,27.875,1.825,27.875,0.067916667,3.233333333,9.4625,37.41666667,90.33333333,20.45833333,0,24
258,15-09-2018,Annan,70.83333333,1.891666667,53.74166667,3.6875,1.416666667,27.16666667,1.825,27.16666667,0.060416667,1.470833333,8.079166667,47.04166667,68.75,23.66666667,0,23
259,16-09-2018,Annan,66.95833333,1.895833333,78.58333333,3.975,1.495833333,26.83333333,1.941666667,26.83333333,0.126666667,1.945833333,14.87916667,56.98333333,83.04166667,44.625,0.008333333,28
260,17-09-2018,Annan,60.91666667,2.070833333,135.3333333,2.675,1.25,27.33333333,2.041666667,27.33333333,0.23375,2.308333333,16.6,64.25,108.0833333,62.91666667,0,35
261,18-09-2018,Annan,60.5,2.283333333,183.1875,1.583333333,1.066666667,28.08333333,2.016666667,28.08333333,0.237083333,1,18.41666667,59.29166667,98.125,61.91666667,0,37
262,19-09-2018,Annan,59.58333333,2.245833333,163.2916667,1.85,1.095833333,28.45833333,1.945833333,28.45833333,0.20185,1.6375,18.1375,46.52083333,82.75,50.54166667,0,33
